,work_year,early_return_amount,issue_date_dayofweek,pub_dero_bankrup,region,f2,f0,employer_type,total_loan,house_exist,recircle_b,del_in_18month,loan_id,initial_list_status,scoring_high,f3,scoring_low,earlies_to_current_mon,earliesCreditYear,year_of_loan,earliesCreditMon,censor_status,early_return,isDefault,monthly_payment,title,early_return_amount_3mon,industry,interest,class,use,f4,issue_date_month,recircle_u,user_id,post_code,debt_loan_ratio
517,5,0,2,0.0,13,3.0,3.0,4,2863.636364,0,1815.692308,0,1009156,0,639.5454545,3.0,548.1818182,1583,2011,3,3,0,0,0,116.74,0,0.0,2,12.29,3,0,2.0,7,75.7,209156,320,18.05727273
518,5,591,3,0.0,8,4.0,6.0,0,2454.545455,1,1818.0,0,1038785,1,690.3409091,19.0,552.2727273,8858,1992,3,6,0,3,0,96.09,6,177.3,10,10.439,2,5,11.0,9,11.72307692,238785,215,14.24
519,0,3657,4,1.0,10,2.0,2.0,4,8000.0,2,1820.769231,0,1015041,0,778.4090909,10.0,622.7272727,4596,2003,3,12,2,3,0,256.23,11,731.4,13,8.541,2,10,3.0,7,13.47692308,215041,72,9.621818182
520,3,113,4,0.0,4,94.0,34.0,4,2363.636364,1,1829.692308,0,1047822,1,774.2424242,89.0,663.6363636,6209,1994,3,7,1,3,0,61.75,2522,22.6,2,7.689,1,9,51.0,7,10.26923077,247822,100,4.426363636
521,7,0,2,0.0,10,11.0,3.0,3,16363.63636,0,1836.0,0,1011271,1,801.1363636,13.0,640.9090909,6757,1997,5,12,0,0,0,386.81,0,0.0,3,10.49,2,0,4.0,6,16.0,211271,505,12.21818182
522,10,0,3,0.0,8,4.0,4.0,4,4000.0,1,1836.923077,3,1001494,1,611.5909091,8.0,564.5454545,4872,1999,3,7,0,0,0,134.99,51475,0.0,13,11.799,2,0,1.0,11,22.15384615,201494,143,18.20454545
523,0,0,6,0.0,9,94.0,34.0,4,7000.0,0,1839.384615,1,1043926,1,726.1363636,89.0,580.9090909,9223,1985,5,5,0,0,0,161.47,13234,0.0,2,12.249,3,8,51.0,8,14.1,243926,71,0.992727273
524,2,0,3,0.0,8,5.0,4.0,2,32025.0,1,1842.461538,0,1028074,0,747.7272727,11.0,640.9090909,3865,2006,5,2,1,0,0,977.71,0,0.0,1,29.689,6,0,9.0,9,5.169230769,228074,205,11.08181818
525,9,2230,3,1.0,3,13.0,7.0,4,4545.454545,0,1846.153846,0,1016167,1,700.5681818,17.0,560.4545455,6117,1997,3,8,0,3,0,165.29,0,223.0,13,10.503,2,0,8.0,5,15.0,216167,4,9.872727273
526,2,195,5,0.0,31,6.0,4.0,3,12000.0,2,1855.384615,0,1019206,0,797.7272727,13.0,736.3636364,6667,1998,3,7,0,3,0,395.37,5,39.0,11,12.584,2,2,7.0,10,15.11538462,219206,61,9.294545455
527,0,278,5,1.0,27,8.0,4.0,5,2918.181818,1,1866.0,0,1037957,0,598.2954545,5.0,552.2727273,4536,2002,3,6,2,2,0,90.99,4,0.0,4,12.294,3,4,3.0,11,42.46153846,237957,553,30.65454545
528,10,0,6,1.0,13,2.0,1.0,4,10340.90909,1,1872.769231,0,1042918,1,731.25,5.0,675.0,5995,1998,5,1,2,0,1,261.93,6,0.0,7,25.99,7,5,3.0,6,49.7,242918,373,1.71
529,3,600,5,0.0,13,1.0,3.0,4,5454.545455,0,1873.846154,1,1019858,0,761.3636364,27.0,609.0909091,4383,2004,3,10,1,3,0,194.99,0,180.0,7,11.539,2,0,13.0,10,11.07692308,219858,390,1.333636364
530,5,1215,0,0.0,20,6.0,3.0,0,5500.0,0,1879.384615,0,1007475,0,585.0,10.0,540.0,4171,2005,3,3,1,0,0,187.96,6,364.5,1,13.99,3,5,10.0,8,15.6,207475,220,4.86
531,-1,2235,3,0.0,8,94.0,34.0,4,9454.545455,2,1886.0,0,1035966,1,872.0833333,89.0,805.0,9281,1985,3,2,2,0,0,248.89,28,670.5,1,7.51,1,0,51.0,7,5.907692308,235966,274,10.45
532,0,1135,3,0.0,8,16.0,1.0,3,3272.727273,1,1888.923077,0,1021770,0,654.9242424,4.0,604.5454545,2677,2010,3,11,2,2,0,112.09,0,227.0,9,20.39,4,0,0.0,3,34.43076923,221770,480,19.22727273
533,3,0,1,0.0,8,94.0,34.0,4,2727.272727,1,1890.0,0,1031610,1,741.4772727,89.0,593.1818182,2372,2004,3,9,1,0,0,97.33,9389,0.0,13,9.333,2,1,51.0,3,47.27692308,231610,277,3.829090909
534,0,0,1,0.0,27,3.0,2.0,0,4090.909091,1,1891.384615,0,1048314,1,900.0,2.0,720.0,1582,2011,3,11,1,0,0,185.8,3,0.0,0,21.989,5,3,2.0,3,82.0,248314,500,5.072727273
535,-1,0,3,1.0,13,2.0,3.0,4,7090.909091,1,1893.0,0,1038332,0,772.7272727,9.0,618.1818182,4444,2001,3,6,2,0,0,198.0,71,0.0,8,11.55,2,4,7.0,8,72.8,238332,127,12.40909091
536,2,444,6,1.0,3,7.0,3.0,4,2600.0,1,1896.0,0,1047572,0,763.75,7.0,705.0,4960,2000,3,11,0,3,0,85.11,4,44.4,11,9.891,2,4,5.0,6,31.56923077,247572,614,21.87
537,1,0,5,0.0,22,2.0,7.0,0,2181.818182,1,1901.538462,0,1048902,0,831.25,11.0,665.0,2953,2009,3,3,0,0,0,79.08,0,0.0,4,10.296,2,0,4.0,4,23.15384615,248902,149,23.04
538,1,2056,6,0.0,10,10.0,4.0,4,10340.90909,1,1902.0,0,1012992,0,815.4545455,10.0,752.7272727,8309,1991,3,9,1,0,0,308.88,0,616.8,8,17.919,4,0,6.0,6,27.41538462,212992,72,22.38
539,2,5584,3,0.0,19,23.0,3.0,4,13090.90909,1,1904.0,0,1049731,1,692.0454545,29.0,593.1818182,7367,1997,3,12,0,1,0,386.82,0,0.0,11,8.937,2,0,12.0,2,7.0,249731,386,19.23636364
540,1,1555,2,0.0,27,3.0,4.0,3,4727.272727,1,1909.615385,0,1010439,0,775.8333333,11.0,665.0,6575,1999,3,2,1,3,0,131.89,4,466.5,11,12.639,2,4,9.0,2,15.6,210439,267,17.45454545
541,-1,0,6,0.0,0,8.0,1.0,4,1090.909091,1,1911.692308,0,1007479,1,852.7272727,3.0,730.9090909,4567,2004,3,7,2,0,0,32.98,6,0.0,0,10.341,2,5,1.0,1,65.90769231,207479,439,11.45454545
542,10,0,2,0.0,27,5.0,5.0,5,5495.454545,1,1911.692308,0,1016508,0,828.75,9.0,765.0,5265,2002,3,10,1,0,1,158.91,0,0.0,2,12.591,3,0,2.0,3,20.24615385,216508,267,15.81818182
543,2,6460,4,1.0,24,5.0,2.0,3,11761.36364,1,1915.0,0,1034524,0,780.0,10.0,720.0,4140,2003,3,4,1,2,0,567.76,0,646.0,2,22.05,6,0,7.0,8,29.42307692,234524,401,12.66545455
544,1,0,6,0.0,8,4.0,6.0,4,11068.18182,1,1916.923077,0,1039748,0,687.2727273,12.0,589.0909091,5267,2002,3,8,1,0,0,440.1,0,0.0,8,19.789,4,0,9.0,1,7.538461538,239748,167,18.10909091
545,1,0,1,0.0,3,14.0,3.0,2,12272.72727,0,1919.076923,2,1038367,0,705.6818182,4.0,564.5454545,4231,2004,3,5,1,0,1,506.72,5,0.0,10,14.498,3,2,4.0,12,34.6,238367,176,9.605454545
546,9,274,4,0.0,21,94.0,34.0,0,10909.09091,0,1921.846154,0,1021894,1,807.5757576,89.0,745.4545455,5234,1998,3,2,0,3,0,304.36,16627,0.0,13,6.633,1,0,51.0,6,5.076923077,221894,109,1.374545455
547,3,1102,2,1.0,8,4.0,2.0,3,4545.454545,2,1923.692308,0,1001928,1,705.3030303,15.0,604.5454545,4504,2002,3,12,0,0,0,163.67,0,110.2,3,9.891,2,0,5.0,4,43.73076923,201928,235,16.73
548,0,878,1,0.0,3,13.0,5.0,2,16363.63636,1,1925.538462,0,1048920,0,886.3636364,39.0,709.0909091,7061,1996,5,8,0,3,0,306.89,0,87.8,11,7.542,2,0,15.0,12,4.153846154,248920,89,12.97272727
549,6,0,2,0.0,11,4.0,2.0,4,9600.0,0,1926.0,0,1041578,0,684.469697,20.0,631.8181818,5234,2002,3,11,2,0,1,325.74,4,0.0,12,13.49,3,4,7.0,3,10.76923077,241578,14,8.754545455
550,9,0,2,0.0,14,32.0,3.0,4,15000.0,2,1929.230769,6,1014687,0,658.6363636,17.0,564.5454545,11473,1984,5,2,1,0,0,372.71,5,0.0,13,16.99,4,2,9.0,7,14.0,214687,244,15.6
551,1,177,2,0.0,13,94.0,34.0,4,3636.363636,1,1930.923077,0,1009212,1,837.8787879,89.0,718.1818182,5175,1996,3,7,1,3,0,122.4,12723,17.7,4,7.029,1,4,51.0,9,10.61538462,209212,25,4.69
552,10,4237,0,0.0,14,17.0,1.0,1,8181.818182,2,1941.692308,0,1030149,0,960.9090909,21.0,823.6363636,4503,2003,3,2,2,3,0,341.73,0,0.0,11,13.99,3,0,12.0,6,5.0,230149,327,1.618181818
553,0,6262,5,0.0,37,11.0,2.0,3,12272.72727,0,1941.923077,0,1013041,0,755.6818182,6.0,604.5454545,7124,1995,5,5,2,5,0,440.19,0,1878.6,10,24.99,6,0,3.0,11,54.92307692,213041,250,26.25454545
554,8,6895,6,0.0,8,25.0,2.0,3,12272.72727,0,1945.846154,0,1013063,0,736.3636364,16.0,589.0909091,10472,1987,5,3,0,1,0,342.68,4,0.0,1,13.18,3,4,2.0,11,6.6,213063,480,18.11454545
555,9,929,1,0.0,12,8.0,2.0,4,2500.0,1,1951.384615,0,1039157,0,852.2727273,3.0,681.8181818,3227,2008,3,1,0,3,0,78.33,3,185.8,2,7.191,1,3,1.0,11,23.26153846,239157,123,13.30909091
556,6,3751,1,1.0,18,14.0,5.0,4,8481.818182,1,1952.307692,0,1044638,1,809.5454545,12.0,747.2727273,5539,2000,3,10,0,3,0,279.42,7,375.1,0,15.813,4,6,4.0,12,40.92307692,244638,92,15.66363636
557,2,386,5,1.0,6,6.0,1.0,4,8775.0,1,1953.461538,0,1016572,0,695.4545455,4.0,556.3636364,3379,2004,3,11,1,0,0,369.9,0,0.0,7,13.176,3,0,1.0,2,30.57692308,216572,131,12.90545455
558,-1,740,0,0.0,9,8.0,6.0,4,2000.0,1,1956.0,1,1018364,0,731.25,11.0,675.0,5266,2001,3,9,2,2,0,69.64,4,222.0,3,15.31,3,4,3.0,2,7.5,218364,617,10.51818182
559,3,0,1,0.0,8,7.0,2.0,2,1527.272727,1,1958.923077,0,1009858,0,770.0,11.0,660.0,4566,2003,3,6,1,0,0,45.6,0,0.0,13,9.576,2,0,6.0,12,33.7,209858,473,6.654545455
560,2,0,6,0.0,36,6.0,3.0,3,3072.727273,1,1970.0,0,1039601,0,785.4166667,6.0,725.0,1612,2010,3,10,0,0,0,93.82,0,0.0,13,17.86,4,0,2.0,3,22.61538462,239601,103,21.33636364
561,8,163,2,0.0,21,4.0,1.0,4,9454.545455,0,1974.230769,0,1046161,0,634.7727273,3.0,544.0909091,2588,2010,3,1,0,3,0,259.99,5,0.0,0,11.539,2,2,0.0,2,30.36923077,246161,109,9.71
562,3,0,3,0.0,21,3.0,2.0,5,3545.454545,2,1975.076923,0,1023604,0,884.5454545,15.0,758.1818182,4263,2006,3,6,1,0,0,129.52,0,0.0,11,13.189,2,0,4.0,2,8.0,223604,32,12.15818182
563,0,0,6,0.0,9,13.0,2.0,4,3300.0,1,1977.230769,1,1027220,0,884.5454545,11.0,758.1818182,5630,1999,3,10,0,0,0,105.21,0,0.0,12,9.17,2,0,7.0,3,9.7,227220,187,7.069090909
564,4,1630,2,0.0,19,94.0,34.0,4,8345.454545,1,1977.692308,0,1012758,1,758.3333333,89.0,700.0,2984,2003,3,12,1,3,1,234.89,705,326.0,1,7.282,1,2,51.0,2,9.584615385,212758,365,3.190909091
565,10,1169,1,0.0,7,7.0,4.0,3,3272.727273,1,1980.0,0,1033333,1,801.1363636,10.0,640.9090909,5447,2001,3,1,1,3,0,136.08,0,0.0,0,13.67,3,0,6.0,12,9.576923077,233333,502,22.05
566,1,0,0,1.0,12,8.0,2.0,1,10909.09091,0,1980.923077,0,1049134,0,916.3636364,5.0,785.4545455,5267,2002,3,3,2,0,0,379.32,0,0.0,13,7.731,1,0,2.0,8,25.03846154,249134,123,9.335454545
567,2,666,3,0.0,16,6.0,3.0,5,2181.818182,1,1982.0,0,1041757,0,780.0,3.0,720.0,2252,2009,3,8,1,3,0,66.71,0,0.0,11,13.519,3,0,2.0,10,79.56923077,241757,286,16.46
568,1,1092,3,0.0,10,94.0,34.0,3,4545.454545,1,1985.846154,0,1009981,1,767.0454545,89.0,613.6363636,3561,2001,3,12,0,3,0,155.56,138,109.2,11,7.51,1,4,51.0,9,38.4,209981,48,9.578181818
569,10,0,3,0.0,21,6.0,4.0,1,16915.90909,0,1988.0,0,1040225,1,931.25,10.0,745.0,5327,2000,5,6,1,0,0,570.91,6,0.0,11,24.189,5,5,9.0,1,9.692307692,240225,38,9.53
570,-1,164,3,1.0,2,3.0,4.0,4,2954.545455,0,1990.153846,0,1048885,0,874.5454545,15.0,807.2727273,4993,2003,3,4,0,1,0,78.33,0,16.4,7,7.99,1,0,7.0,12,9.461538462,248885,31,19.35454545
571,5,908,3,0.0,8,12.0,2.0,1,3600.0,1,1992.0,0,1010277,0,800.7575758,6.0,686.3636364,8676,1993,3,3,0,3,0,111.15,4,90.8,6,7.689,1,4,5.0,12,5.8,210277,459,12.93
572,2,0,5,1.0,8,4.0,2.0,3,3600.0,1,1993.384615,0,1046313,1,737.1212121,7.0,631.8181818,8248,1994,3,12,1,0,0,177.99,0,0.0,7,23.67,5,0,2.0,7,42.69230769,246313,235,14.15
573,4,244,2,0.0,11,3.0,3.0,3,7090.909091,0,2002.0,0,1046430,1,686.9318182,17.0,634.0909091,5021,2001,3,1,0,3,0,182.62,5,0.0,2,6.03,1,2,3.0,10,22.8,246430,597,14.63636364
574,10,6018,5,0.0,13,2.0,3.0,3,24759.09091,1,2005.846154,1,1008127,0,823.8636364,18.0,659.0909091,5387,2000,5,2,1,4,0,621.94,0,0.0,0,25.57,6,0,13.0,11,24.66153846,208127,141,8.525454545
575,5,0,3,0.0,21,4.0,3.0,4,8213.636364,0,2007.692308,2,1048474,1,809.5454545,7.0,747.2727273,4230,2002,3,1,2,0,0,241.68,70,0.0,1,15.22,3,2,3.0,8,23.90769231,248474,484,31.15636364
576,5,3080,2,1.0,8,5.0,2.0,3,16363.63636,0,2008.461538,0,1045664,0,602.7272727,8.0,556.3636364,6422,1999,3,8,1,1,0,527.29,0,308.0,0,14.391,3,0,2.0,3,31.61538462,245664,268,9.545454545
577,10,0,0,0.0,3,16.0,2.0,1,9818.181818,0,2014.153846,0,1003853,1,770.0,2.0,660.0,3683,2004,3,8,0,0,1,304.77,0,0.0,11,12.015,3,0,2.0,9,75.2,203853,224,13.12363636
578,6,6180,1,0.0,28,5.0,2.0,3,26181.81818,1,2017.0,1,1014537,0,679.5454545,8.0,627.2727273,1492,2010,5,3,1,0,0,697.42,6,1854.0,12,26.95,6,5,2.0,4,26.21538462,214537,54,26.52727273
579,-1,6030,0,0.0,14,8.0,1.0,4,17000.0,0,2017.846154,0,1022904,0,593.8636364,3.0,548.1818182,6879,1997,3,10,1,0,0,560.52,0,1206.0,2,11.49,2,0,1.0,8,114.6923077,222904,347,16.57272727
580,8,12791,6,0.0,22,94.0,34.0,4,33090.90909,0,2021.538462,0,1016447,1,933.6363636,89.0,861.8181818,11017,1982,3,2,1,2,0,859.71,10876,0.0,5,7.282,1,5,51.0,4,21.64615385,216447,238,11.77090909
581,10,3880,0,1.0,9,2.0,10.0,4,11345.45455,1,2022.461538,2,1040487,1,767.0454545,18.0,613.6363636,8186,1993,3,1,2,3,0,324.99,0,776.0,13,13.33,3,0,10.0,6,16.15384615,240487,189,14.95454545
582,2,7182,1,0.0,8,2.0,2.0,3,13636.36364,1,2025.0,0,1043911,0,749.3181818,7.0,642.2727273,6788,1997,3,5,1,3,0,464.95,0,0.0,4,6.534,1,0,6.0,12,10.3,243911,143,0.654545455
583,10,2162,5,0.0,8,94.0,34.0,3,6545.454545,2,2028.0,0,1019442,1,1077.272727,89.0,861.8181818,4505,1998,5,9,2,1,0,169.98,1678,648.6,2,11.0,2,9,51.0,1,14.32307692,219442,277,5.36
584,8,0,2,0.0,30,13.0,4.0,2,16545.45455,0,2028.461538,0,1029464,0,705.3030303,25.0,604.5454545,3623,2006,3,7,1,0,1,434.79,5,0.0,3,6.651,1,2,18.0,6,25.2,229464,129,25.13454545
585,4,6266,1,0.0,0,7.0,5.0,3,14400.0,0,2029.615385,0,1049899,0,787.5,14.0,630.0,4444,2003,5,10,0,4,0,304.55,0,1253.2,8,8.82,2,0,8.0,12,13.78461538,249899,608,12.88363636
586,10,765,4,1.0,10,13.0,3.0,1,2613.636364,1,2033.076923,1,1010875,0,975.0,6.0,780.0,5358,2001,3,5,1,3,0,97.49,0,76.5,11,14.784,3,0,5.0,1,25.15384615,210875,324,23.12
587,-1,852,3,1.0,13,2.0,3.0,2,1590.909091,2,2036.538462,0,1038807,1,787.5,14.0,675.0,11718,1982,3,4,2,0,0,57.85,0,170.4,13,12.837,2,0,8.0,5,13.5,238807,320,3.657272727
588,6,2724,6,0.0,0,5.0,4.0,3,7000.0,1,2054.769231,0,1001566,1,675.0,13.0,540.0,6755,1996,3,9,1,2,0,230.94,0,272.4,8,11.53,2,0,9.0,3,34.96153846,201566,138,13.54
589,4,3810,2,1.0,43,19.0,3.0,4,9225.0,2,2056.923077,0,1008397,0,770.0,9.0,660.0,8825,1993,3,1,2,3,0,303.95,4,0.0,3,11.44,2,4,4.0,3,51.87692308,208397,449,9.872727273
590,1,0,3,0.0,8,3.0,5.0,4,4136.363636,1,2065.846154,0,1026968,1,726.5151515,6.0,622.7272727,2922,2007,3,10,1,0,1,118.49,0,0.0,3,11.997,3,0,3.0,10,49.7,226968,549,24.04545455
591,10,0,5,0.0,23,4.0,5.0,0,10843.18182,0,2066.769231,0,1007538,0,833.1818182,34.0,769.0909091,8615,1991,3,4,2,0,1,309.1,0,0.0,13,14.289,3,0,15.0,11,14.0,207538,178,5.989090909
592,6,1894,5,0.0,40,8.0,1.0,3,6863.636364,1,2067.0,0,1018455,1,747.5,5.0,690.0,2527,2005,3,10,0,3,0,259.26,106,0.0,12,12.897,3,0,2.0,9,37.84615385,218455,591,13.13636364
593,4,0,2,0.0,23,3.0,2.0,4,7636.363636,2,2067.692308,0,1036191,0,881.25,2.0,705.0,1551,2012,3,12,2,0,0,285.02,3,0.0,13,12.141,3,3,2.0,3,80.0,236191,104,16.23636364
594,10,4858,2,0.0,8,4.0,3.0,4,16581.81818,2,2067.692308,1,1013672,1,850.0,9.0,680.0,6271,1999,3,4,0,0,0,523.13,0,971.6,6,13.041,3,0,3.0,6,22.50769231,213672,410,27.63
595,3,0,2,0.0,19,5.0,2.0,3,5454.545455,1,2069.0,0,1035413,0,897.2727273,5.0,769.0909091,2616,2010,3,1,1,0,0,197.83,0,0.0,13,10.341,2,0,3.0,3,28.38461538,235413,465,20.51
596,5,0,6,0.0,10,94.0,34.0,2,8400.0,1,2072.0,0,1041435,1,684.469697,89.0,631.8181818,4808,1996,3,1,2,0,1,286.24,19371,0.0,7,15.169,3,0,51.0,3,84.55384615,241435,563,24.75
597,2,478,5,0.0,10,5.0,1.0,3,4963.636364,1,2077.384615,0,1046219,0,756.8181818,2.0,605.4545455,1553,2012,3,7,1,1,0,134.52,6,47.8,13,10.439,2,5,2.0,10,12.3,246219,72,3.36
598,1,1217,3,0.0,2,3.0,3.0,2,5454.545455,1,2079.538462,0,1046216,1,680.1136364,8.0,544.0909091,1461,2011,3,10,1,3,0,218.58,6,365.1,3,20.405,5,5,1.0,10,61.84615385,246216,162,13.41818182
599,2,0,0,0.0,24,32.0,4.0,4,2181.818182,0,2079.692308,0,1027023,0,795.4545455,11.0,636.3636364,3287,2005,3,9,0,0,0,66.9,0,0.0,2,11.241,2,0,7.0,9,38.76923077,227023,228,21.96818182
600,10,0,4,1.0,24,27.0,1.0,4,2945.454545,1,2082.769231,0,1009207,0,725.8333333,8.0,670.0,8979,1991,3,12,1,0,1,115.31,11,0.0,3,10.439,2,10,7.0,7,54.09230769,209207,401,27.01090909
601,10,586,3,0.0,8,1.0,2.0,3,9381.818182,1,2084.0,0,1019719,1,675.0,9.0,540.0,3348,2006,3,8,0,0,0,304.7,0,0.0,11,14.895,4,0,4.0,10,63.46153846,219719,143,8.672727273
602,8,1256,6,0.0,26,3.0,7.0,5,6572.727273,1,2095.384615,1,1049755,1,731.25,30.0,675.0,4536,2003,3,6,2,3,0,198.66,0,376.8,1,11.49,2,0,5.0,11,12.34615385,249755,245,19.94181818
603,3,558,3,0.0,29,2.0,3.0,4,2590.909091,1,2100.0,0,1007861,0,784.0909091,8.0,627.2727273,2041,2012,3,7,0,2,0,96.84,4,167.4,13,14.949,3,4,4.0,2,52.12307692,207861,55,11.25
604,3,2187,5,0.0,17,26.0,3.0,3,5500.0,0,2103.692308,0,1029062,1,787.5,4.0,675.0,4110,2003,3,8,0,3,0,194.7,6,0.0,10,16.49,4,5,2.0,11,44.76923077,229062,190,6.472727273
605,7,278,4,0.0,13,1.0,4.0,4,3272.727273,1,2105.538462,7,1005501,0,750.0,10.0,600.0,2070,2012,3,1,0,3,0,101.94,0,0.0,1,14.949,3,0,5.0,9,15.96923077,205501,124,10.86545455
606,5,0,2,0.0,21,10.0,1.0,5,16363.63636,0,2118.0,0,1008299,1,720.4166667,6.0,665.0,9102,1991,3,7,2,0,0,625.72,5,0.0,11,7.101,1,2,6.0,6,7.476923077,208299,90,6.332727273
607,10,0,5,0.0,8,5.0,2.0,2,5000.0,2,2119.384615,0,1006007,0,769.1666667,7.0,710.0,8189,1994,3,5,2,0,1,150.58,11,0.0,13,4.788,1,10,2.0,10,11.41538462,206007,410,3.818181818
608,8,1221,6,0.0,32,13.0,2.0,4,6545.454545,0,2124.0,0,1045671,0,1090.909091,17.0,872.7272727,5721,2002,3,2,0,1,0,225.53,5,122.1,13,7.97,1,2,10.0,10,8.6,245671,498,14.58181818
609,3,1424,5,0.0,27,16.0,4.0,2,9090.909091,0,2125.846154,0,1036506,0,837.5,25.0,670.0,11445,1985,3,6,0,3,0,320.29,0,142.4,8,10.439,2,0,8.0,10,29.5,236506,469,16.81
610,1,3839,4,0.0,8,33.0,2.0,4,9000.0,0,2132.307692,0,1038283,1,758.3333333,13.0,700.0,3592,2004,3,1,1,0,0,273.92,340,767.8,8,5.427,1,0,5.0,11,8.769230769,238283,503,6.439090909
611,3,0,5,0.0,8,4.0,2.0,4,13090.90909,1,2133.230769,0,1010974,0,845.0,16.0,780.0,2556,2008,3,8,0,0,0,533.65,5,0.0,11,13.519,3,2,12.0,8,6.115384615,210974,221,6.718181818
612,9,1125,6,0.0,10,6.0,1.0,4,7854.545455,0,2135.0,0,1039399,0,772.7272727,5.0,618.1818182,4505,2001,3,8,0,3,0,231.21,21420,337.5,12,10.637,2,0,3.0,12,42.7,239399,324,10.03090909
613,10,538,6,1.0,2,1.0,3.0,4,8000.0,0,2136.0,0,1042855,0,797.7272727,13.0,736.3636364,10258,1987,3,10,1,3,0,261.88,6,107.6,3,10.99,2,5,7.0,11,26.4,242855,434,10.5
614,6,0,5,0.0,7,4.0,2.0,5,7854.545455,0,2140.0,0,1020207,0,784.8484848,15.0,672.7272727,3532,2005,3,3,2,0,0,318.82,0,0.0,13,10.791,2,0,7.0,11,27.46153846,220207,236,27.18
615,10,2025,6,0.0,17,3.0,2.0,4,8181.818182,1,2142.461538,0,1002340,0,1005.454545,12.0,861.8181818,12480,1983,3,8,1,3,0,310.38,0,202.5,4,6.615,1,0,8.0,10,8.723076923,202340,165,14.64545455
616,3,6288,4,0.0,14,5.0,1.0,4,12272.72727,2,2147.076923,0,1041918,0,862.7272727,12.0,796.3636364,4444,2003,5,11,0,2,0,401.6,0,628.8,12,20.5,5,0,3.0,1,12.64615385,241918,116,12.34909091
617,5,0,3,0.0,15,0.0,7.0,4,3545.454545,1,2159.230769,0,1004056,0,878.1818182,9.0,752.7272727,1280,2011,3,7,0,0,0,99.63,0,0.0,7,13.189,2,0,5.0,1,37.8,204056,81,3.36
618,6,0,4,0.0,42,2.0,3.0,1,6545.454545,0,2161.384615,0,1001063,0,995.4545455,4.0,796.3636364,1278,2012,3,10,1,0,1,275.22,6,0.0,12,13.014,3,5,1.0,4,30.04615385,201063,667,19.86545455
619,10,1052,1,0.0,14,3.0,2.0,2,5727.272727,0,2163.0,0,1029206,0,940.9090909,9.0,752.7272727,7093,1997,3,6,1,0,0,234.99,6,210.4,1,11.466,3,5,6.0,11,54.16923077,229206,495,12.58909091
620,0,2977,4,1.0,9,5.0,2.0,0,10045.45455,1,2166.923077,0,1023126,0,897.2727273,4.0,769.0909091,3806,2007,3,4,1,2,0,272.05,0,0.0,11,8.496,2,0,3.0,9,20.67692308,223126,186,7.518181818
621,3,0,4,1.0,8,10.0,4.0,4,30000.0,1,2168.076923,0,1024824,0,639.5454545,20.0,548.1818182,9251,1993,3,2,1,0,0,975.93,6,0.0,8,9.504,2,5,17.0,6,5.707692308,224824,111,12.84545455
622,10,532,3,0.0,18,5.0,4.0,4,7718.181818,0,2171.076923,0,1013824,1,787.5,13.0,675.0,7976,1993,3,3,0,0,0,247.31,5,106.4,3,17.149,4,2,11.0,1,35.63076923,213824,34,19.44
623,8,5440,5,0.0,22,1.0,3.0,3,28636.36364,2,2174.307692,0,1029306,1,929.0909091,10.0,796.3636364,4840,2000,3,3,1,2,0,1181.15,26691,1632.0,10,13.11,2,0,8.0,6,8.953846154,229306,238,1.336363636
624,10,12121,5,0.0,9,20.0,7.0,0,35454.54545,2,2178.461538,0,1011738,0,680.1136364,10.0,544.0909091,9008,1992,3,11,1,1,0,980.89,0,1212.1,13,10.91,2,0,3.0,7,13.35384615,211738,125,21.76363636
625,5,4868,0,0.0,19,24.0,7.0,2,25000.0,0,2186.0,0,1020863,0,861.25,21.0,795.0,4018,2007,5,1,0,3,0,530.32,6,1460.4,11,10.923,2,5,9.0,1,5.723076923,220863,52,23.67818182
626,10,2074,4,0.0,14,6.0,4.0,0,9090.909091,0,2187.692308,0,1026770,0,920.4545455,8.0,736.3636364,4445,2005,3,7,0,2,0,301.15,0,414.8,11,5.852,1,0,1.0,9,6.6,226770,63,13.60636364
627,1,0,2,0.0,13,11.0,1.0,3,8000.0,0,2188.846154,0,1019895,1,742.0833333,16.0,685.0,3652,2004,3,10,1,0,0,273.35,0,0.0,11,13.98,3,0,15.0,10,92.12307692,219895,172,12.86
628,1,0,0,1.0,21,7.0,1.0,3,11127.27273,1,2190.0,1,1044057,0,710.7954545,5.0,568.6363636,4748,2004,5,5,0,0,0,237.76,4,0.0,4,15.488,3,4,4.0,5,40.5,244057,427,3.79
629,7,1785,1,0.0,13,94.0,34.0,4,7090.909091,1,2191.384615,0,1023434,1,649.0909091,89.0,556.3636364,4353,1999,3,12,1,0,0,198.46,193,178.5,4,11.71,2,0,51.0,11,37.6,223434,127,10.71818182
630,1,0,4,0.0,6,14.0,3.0,4,4909.090909,1,2192.615385,0,1008358,0,931.25,3.0,745.0,1917,2012,3,9,1,0,0,182.75,6,0.0,9,5.472,1,5,3.0,12,10.26923077,208358,131,7.494545455
631,3,0,6,0.0,13,1.0,3.0,4,28363.63636,1,2193.230769,0,1019159,0,775.8333333,9.0,665.0,2617,2008,3,9,1,0,1,797.72,0,0.0,3,13.255,3,0,8.0,11,12.16923077,219159,51,1.31
632,5,1207,0,0.0,14,9.0,2.0,3,37090.90909,0,2195.769231,0,1038734,0,829.5454545,21.0,663.6363636,7336,1995,5,5,2,3,0,860.79,5,120.7,11,17.86,4,2,10.0,6,7.9,238734,19,4.532727273
